actuator_saturation.l_ankle_act,actuator_saturation.l_toe_act,actuator_saturation.r_ankle_act,actuator_saturation.r_toe_act,bilateral_windows,body_ground_contact,both_feet_sensed,case,digit_angles_deg.l_digits234_pitch,digit_angles_deg.l_digits2_pitch,digit_angles_deg.l_digits3_pitch,digit_angles_deg.l_digits4_pitch,digit_angles_deg.r_digits234_pitch,digit_angles_deg.r_digits2_pitch,digit_angles_deg.r_digits3_pitch,digit_angles_deg.r_digits4_pitch,digit_sensors_with_load,duration_s,final_drift_m,first_body_contact,first_body_contact.distance_m,first_body_contact.geom,first_body_contact.normal_force_N,first_body_contact.time_s,full_horizon,max_ground_force_N,max_self_contact_N,max_sensor_error_N,mechanism,obstacle_contact_samples,pad_load_fraction,peak_tilt_deg,pelvis_angular_velocity_rms,physics_bilateral,physics_bilateral_20pct_weight,physics_samples,physics_unsupported,positive_actuator_work_J,seed,sole_pitch_spectrum.peak_hz,sole_pitch_spectrum.power_above_10hz,sole_pitch_spectrum.rms,support_switches_per_s,termination,unsupported_windows
0.0,,0.0,,1.0,False,True,flat,-0.03010681446123734,,,,-0.03045094708132688,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0016507290926704255,,,,,,True,9.810012848850688,0.0,1.7763568394002505e-15,coupled,0,0.6289307940774003,0.5203214283413009,6.500694551730778e-06,1.0,1.0,8000,0.0,1.6877705114654752e-05,4010,0.0625,1.0524836310656854e-06,4.5459082169526355e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,flat,-0.030107398755584283,,,,-0.030450362057880122,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0011791455361143276,,,,,,True,9.810012599560778,0.0,1.7763568394002505e-15,coupled,0,0.6289295308150967,0.4610795513738833,6.245811384554518e-06,1.0,1.0,8000,0.0,7.816621435549613e-06,4011,0.0625,3.126125149782476e-07,3.6733065795049114e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_middle_3mm,-0.029434491943217168,,,,-3.124857528375305,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.001204529774953472,,,,,,True,9.810642123444449,0.0,3.552713678800501e-15,coupled,9986,0.5955533586595313,0.582422766254704,0.00010774447675283655,1.0,1.0,8000,0.0,2.086854487476279e-06,4010,0.0625,2.950471014231841e-11,1.6097868643864708e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_middle_3mm,-0.02942970205023106,,,,-3.140060708260053,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0008846172725095556,,,,,,True,9.810652969351816,0.0,3.552713678800501e-15,coupled,9986,0.5952763802414373,0.533789631120489,0.00010932151902674265,1.0,1.0,8000,0.0,1.9787571609304835e-06,4011,0.0625,1.5373920521867308e-10,1.724279580317962e-07,0.0,horizon,0.0
,,,,,True,True,r_middle_6mm,-0.4932667083185858,,,,-7.393885462960052,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",0.042,0.0005618618841391693,,-9.522781869828086e-05,l_metatarsus_geom,0.0,0.04200000000000002,False,,,3.552713678800501e-15,coupled,15,,0.08317795228269069,,,,0,,,4010,,,,,body_contact,
,,,,,True,True,r_middle_6mm,-0.3311581660618666,,,,-7.667290944042282,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",0.04,0.0005097373654196801,,9.857110708292281e-05,l_metatarsus_geom,0.0,0.04000000000000002,False,,,1.7763568394002505e-15,coupled,18,,0.14933239493772857,,,,0,,,4011,,,,,body_contact,
0.0,,0.0,,1.0,False,True,r_outer_3mm,-0.037078383520998334,,,,-2.9875328053077523,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0016740453184280527,,,,,,True,9.846367157685862,0.0,3.552713678800501e-15,coupled,9982,0.5900385452723782,0.604756890584642,0.00046059925092273714,1.0,1.0,8000,0.0,1.683947737774417e-05,4010,0.0625,2.4301912561623692e-12,1.4944543945325076e-05,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_outer_3mm,-0.03960271679688462,,,,-2.492613074703447,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.00189418560524419,,,,,,True,9.886744388689358,0.0,3.552713678800501e-15,coupled,9987,0.5913253896690417,0.5223465738739037,0.0006334312978179474,1.0,1.0,8000,0.0,2.9413781708570383e-05,4011,0.0625,1.266276269740737e-05,2.401504363248688e-05,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_pad_3mm,-0.0697744078601431,,,,-0.2816888516800728,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.007847132867703352,,,,,,True,9.825222157212806,0.0,1.7763568394002505e-15,coupled,9993,0.927748177628916,2.069647076844835,0.0010529305291851173,1.0,1.0,8000,0.0,0.00013828862245793288,4010,0.0625,4.3309034430141816e-07,0.0005814420966522273,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_pad_3mm,-0.0739816054832933,,,,-0.25889748964831555,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.007480816201696123,,,,,,True,9.826008688526429,0.0,1.7763568394002505e-15,coupled,9995,0.9195091911020329,2.0445181397051817,0.0009548011240235521,1.0,1.0,8000,0.0,0.00013959448976431625,4011,0.0625,3.421451891079495e-06,0.00046240254106667367,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_middle_3mm,-3.1836606491018684,,,,-0.02971807425029337,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0008127298926745444,,,,,,True,9.810688097863732,0.0,3.552713678800501e-15,coupled,9985,0.5944927637302405,0.5569396531914282,0.00011239494503219335,1.0,1.0,8000,0.0,1.8032014228146515e-06,4010,0.0625,5.6598518898990405e-12,1.9642630081819178e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_middle_3mm,-3.1903634578092137,,,,-0.029715462559118628,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0006491668973907874,,,,,,True,9.810692561554994,0.0,3.552713678800501e-15,coupled,9986,0.5943737526123785,0.5189456169469678,0.00011311519734864955,1.0,1.0,8000,0.0,1.98232738267202e-06,4011,0.0625,6.805188603744748e-12,2.299316237428877e-07,0.0,horizon,0.0
,,,,,True,True,l_middle_6mm,-7.535097183061232,,,,-0.3321964556753443,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",0.04,0.0005309757996651825,,5.4757412063717245e-05,r_metatarsus_geom,0.0,0.04000000000000002,False,,,0.0,coupled,15,,0.13124642829857905,,,,0,,,4010,,,,,body_contact,
0.0,,0.0,,1.0,False,True,l_middle_6mm,-6.2886872345369405,,,,-0.02851611363239134,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.000852612237742762,,,,,,True,9.815102178860071,0.0,3.552713678800501e-15,coupled,9986,0.5776530984069913,0.486847404919399,0.00041798037116052845,1.0,1.0,8000,0.0,3.9308904239312725e-06,4011,0.0625,4.034012043894207e-12,1.298769756999563e-06,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_outer_3mm,-1.4526112264494035,,,,-0.039703774994927,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0025195877398336585,,,,,,True,9.952782016169541,0.0,3.552713678800501e-15,coupled,9984,0.590281938893742,0.49901285831877684,0.000895876454378101,1.0,1.0,8000,0.0,3.142446237880199e-05,4010,0.0625,1.0644620672338458e-06,3.942415826396753e-05,0.0625,horizon,0.0
0.0,,0.0,,1.0,False,True,l_outer_3mm,-3.1065655987733654,,,,-0.035426885439489304,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.0010851909698283565,,,,,,True,9.870872290002827,0.0,3.552713678800501e-15,coupled,9986,0.5846287003876475,0.4625568069578598,0.000536620283654081,1.0,1.0,8000,0.0,2.6204513211880936e-05,4011,0.0625,1.0795860842278639e-06,2.1251081483995702e-05,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_pad_3mm,-0.5770442368935732,,,,-0.07579928522154289,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.006986011558077026,,,,,,True,9.811784290343972,0.0,1.7763568394002505e-15,coupled,9994,0.9113112597482032,2.042283322832261,0.0004676558279913379,1.0,1.0,8000,0.0,4.4953255648721364e-05,4010,0.0625,9.949270772550289e-13,8.240731293372215e-05,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_pad_3mm,-0.5232549155559805,,,,-0.07518995090357958,,,,"[""l_digits234_touch"", ""r_digits234_touch""]",20.0,0.006621294946821461,,,,,,True,9.811510022317432,0.0,1.7763568394002505e-15,coupled,9994,0.9175204170268888,2.025713354928672,0.0004843117330794279,1.0,1.0,8000,0.0,4.2578821669408224e-05,4011,0.0625,1.7783032149386715e-12,0.00010935050953481774,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,flat,,-0.030069303858799395,-0.02000007215317803,-0.035235221803096954,,-0.030402748231007026,-0.020265244279258073,-0.035486072896285616,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0016909892748647065,,,,,,True,9.81001138743714,0.0,2.6645352591003757e-15,independent,0,0.7599740079306242,0.5150081405974862,3.0946236684408153e-06,1.0,1.0,8000,0.0,1.0744286554251843e-05,4010,0.0625,8.126198596911115e-11,5.1593051668006245e-08,0.0,horizon,0.0
